iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld Wuh xsmd lai kdiff kdir wdir
2013 4 21 0 -999.0 -12.62 0.98 -999.0 -999.0 5.08 86.48 8.75 101.66 0.0 0.0 -999.0 334.97 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 22 0 -999.0 -9.56 1.43 -999.0 -999.0 4.67 84.16 9.15 101.66 0.0 0.0 -999.0 340.8 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 23 0 -999.0 -8.34 1.52 -999.0 -999.0 4.66 85.09 8.98 101.65 0.0 0.0 -999.0 339.82 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 0 0 -999.0 -6.81 1.75 -999.0 -999.0 4.79 86.19 8.8 101.64 0.0 0.0 -999.0 340.15 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 1 0 -999.0 -5.54 2.05 -999.0 -999.0 5.11 87.08 8.64 101.62 0.0 0.0 -999.0 341.04 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 2 0 -999.0 -5.56 1.88 -999.0 -999.0 5.0 87.38 8.59 101.63 0.0 0.0 -999.0 339.24 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 3 0 -999.0 -6.63 1.22 -999.0 -999.0 4.71 88.18 8.45 101.59 0.0 0.0 -999.0 335.15 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 4 0 -999.0 -5.56 1.39 -999.0 -999.0 4.58 87.98 8.48 101.55 0.0 0.0 -999.0 339.87 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 5 0 -999.0 -4.47 2.03 -999.0 -999.0 4.58 87.4 8.57 101.52 0.0 0.0 -999.0 347.17 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 6 0 -999.0 -6.61 1.8 -999.0 -999.0 4.67 86.63 8.7 101.5 0.0 0.0 -999.0 346.25 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 7 0 -999.0 -7.6 1.16 -999.0 -999.0 4.17 85.23 8.94 101.52 0.0 0.0 -999.0 345.95 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 8 0 -999.0 -6.27 1.18 -999.0 -999.0 3.33 84.35 9.1 101.57 0.0 0.0 -999.0 349.85 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 9 0 -999.0 -5.06 1.53 -999.0 -999.0 4.07 82.74 9.39 101.58 0.0 5.8 -999.0 349.01 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 10 0 -999.0 -0.97 5.62 -999.0 -999.0 5.55 81.53 9.6 101.59 0.0 22.62 -999.0 352.66 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 11 0 -999.0 5.25 21.07 -999.0 -999.0 6.27 78.36 10.19 101.6 0.0 63.27 -999.0 352.59 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 12 0 -999.0 1.72 26.8 -999.0 -999.0 6.26 77.22 10.4 101.54 0.0 64.57 -999.0 351.08 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 13 0 -999.0 6.65 33.36 -999.0 -999.0 7.09 76.15 10.6 101.49 0.0 81.16 -999.0 351.28 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 14 0 -999.0 7.15 33.55 -999.0 -999.0 7.14 76.05 10.61 101.45 0.0 87.4 -999.0 345.68 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 15 0 -999.0 -2.51 22.81 -999.0 -999.0 5.88 76.59 10.5 101.41 -0.0 59.5 -999.0 341.67 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 16 0 -999.0 -14.62 10.47 -999.0 -999.0 5.49 78.45 10.14 101.36 -0.0 22.74 -999.0 335.82 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 17 0 -999.0 -21.06 4.72 -999.0 -999.0 6.94 78.7 10.1 101.42 0.0 0.0 -999.0 334.78 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 18 0 -999.0 -22.31 2.82 -999.0 -999.0 6.04 78.62 10.11 101.41 0.0 0.0 -999.0 325.94 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 19 0 -999.0 -12.89 4.67 -999.0 -999.0 5.78 80.22 9.82 101.41 0.0 0.0 -999.0 344.42 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 20 0 -999.0 -24.04 1.59 -999.0 -999.0 6.32 82.71 9.37 101.42 0.0 0.0 -999.0 319.78 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
